financebench_id,mode,question_type,provider,model,temperature,template_alias,question,gold_answer,generated_answer,refusal_detected,refusal_confidence,llm_graded_score,llm_graded_facts_present,llm_graded_facts_missing,nem_match,nem_gold_num,nem_gen_num,nem_relative_error,nem_error_category,llm_binary_match,llm_binary_gold_num,llm_binary_gen_num,llm_binary_relative_error,llm_binary_error_category,token_f1,token_precision,token_recall,token_gold_count,token_gen_count,token_common_count
financebench_id_01484,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,How did JnJ's US sales growth compare to international sales growth in FY2022?,US sales increased 3.0% vs international sales dec...,"JnJ's US sales growth was 5.5%, while internationa...",False,1.0,0.0,3.0,2.0,,,,,,,,,,,0.29629629629629634,0.23529411764705882,0.4,12.0,28.0,4.0
financebench_id_01488,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"Which business segment of JnJ will be treated as a discontinued operation from August 30, 2023 onwar...",The Consumer Health business segment will be treat...,The consumer health segment of Johnson & Johnson w...,False,1.0,4.0,3.0,0.0,,,,,,,,,,,0.9142857142857143,0.8888888888888888,0.9411764705882353,17.0,19.0,16.0
financebench_id_01490,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What is the amount of the gain accruing to JnJ as a result of the separation of its Consumer Health ...,JnJ will make a gain of approximately $20 billion ...,Approximately $15 billion.,False,1.0,1.0,1.0,5.0,,,,,,,,,,,0.2,0.6666666666666666,0.11764705882352941,18.0,3.0,2.0
financebench_id_01491,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What is the amount of the cash proceeds that JnJ realised from the separation of Kenvue (formerly Co...,JnJ realised $13.2 billion in cash proceeds from t...,$3.5 billion,False,1.0,0.0,0.0,5.0,,,,,,,,,,,0.125,0.3333333333333333,0.07692307692307693,13.0,3.0,1.0
financebench_id_01487,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Did JnJ's net earnings as a percent of sales increase in Q2 of FY2023 compared to Q2 of FY2022?,"Yes, net earnings as a percent of sales increased ...","Yes, JnJ's net earnings as a percent of sales incr...",False,1.0,2.0,4.0,2.0,,,,,,,,,,,0.8235294117647058,0.8235294117647058,0.8235294117647058,22.0,20.0,14.0
financebench_id_00299,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Which of JPM's business segments had the lowest net revenue in 2021 Q1?,Corporate. Its net revenue was -$473 million.,Consumer & Community Banking segment had the lowes...,False,1.0,0.0,3.0,3.0,,,,,,,,,,,0.2105263157894737,0.16666666666666666,0.2857142857142857,7.0,12.0,2.0
financebench_id_02119,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,If JPM went bankrupted by the end by 2021 Q1 and liquidated all of its assets to pay its shareholder...,They could receive $66.56 per share.,Approximately $66.67 per share.,False,1.0,3.0,1.0,1.0,,,,,,,,,,,0.5,0.6,0.42857142857142855,7.0,5.0,3.0
financebench_id_00394,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"In 2022 Q2, which of JPM's business segments had the highest net income?",Corporate & Investment Bank. Its net income was $3...,Corporate & Investment Bank,False,1.0,2.0,1.0,2.0,,,,,,,,,,,0.5,1.0,0.3333333333333333,9.0,3.0,3.0
financebench_id_02049,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"Looking at VaR, did the risk that JPM faced in the second fiscal quarter of 2023 decrease compared t...",Yes. It decreased.,"Yes, the risk that JPM faced in the second fiscal ...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.18181818181818182,0.10526315789473684,0.6666666666666666,3.0,23.0,2.0
financebench_id_00382,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Which region had the Highest EBITDAR Contribution for MGM during FY2022?,Las Vegas resorts contributed ~90% of company leve...,Las Vegas Strip,False,1.0,1.0,1.0,5.0,,,,,,,,,,,0.28571428571428575,0.6666666666666666,0.18181818181818182,11.0,3.0,2.0
financebench_id_01911,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What was MGM's interest coverage ratio using FY2022 Adjusted EBIT as the numerator and annual Intere...,"As adjusted EBIT is negative, coverage ratio is ze...",4.0,False,1.0,0.0,0.0,2.0,,,,,,,,,,,0.0,0.0,0.0,9.0,2.0,0.0
financebench_id_01912,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Which region had the worst topline performance for MGM during FY2022?,MGM China experienced the worst topline performanc...,MGM China had the worst topline performance for MG...,False,1.0,2.0,3.0,2.0,,,,,,,,,,,0.45161290322580644,0.7,0.3333333333333333,26.0,11.0,7.0
financebench_id_00407,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Which type of debt received the largest investment among the short term investments for MGM in H1 FY...,the biggest short term investment is in corporate ...,Commercial paper received the largest investment a...,False,1.0,0.0,5.0,2.0,,,,,,,,,,,0.3571428571428571,0.3333333333333333,0.38461538461538464,15.0,16.0,5.0
financebench_id_01482,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"At the Pepsico AGM held on May 3, 2023, what was the outcome of the shareholder vote on the sharehol...",The shareholder proposal for a congruency report b...,The shareholder proposal for a congruency report o...,False,1.0,4.0,6.0,0.0,,,,,,,,,,,0.6842105263157896,0.5909090909090909,0.8125,16.0,23.0,13.0
financebench_id_00705,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"By how much did Pepsico increase its unsecured five year revolving credit agreement on May 26, 2023?","$400,000,000 increase.",PepsiCo increased its unsecured five-year revolvin...,False,1.0,1.0,3.0,1.0,,,,,,,,,,,0.0,0.0,0.0,4.0,18.0,0.0
financebench_id_00882,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"As of May 26, 2023, what is the total amount Pepsico may borrow under its unsecured revolving credit...",Total amount Pepsico may borrow under unsecured re...,$3 billion,False,1.0,0.0,0.0,5.0,,,,,,,,,,,0.0,0.0,0.0,14.0,2.0,0.0
financebench_id_01474,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"As of FY2023Q1, why did Pepsico raise full year guidance for FY2023?",Pepsico experienced a strong start to FY2023.,PepsiCo raised its full year guidance for FY2023 d...,False,1.0,2.0,5.0,2.0,,,,,,,,,,,0.27586206896551724,0.18181818181818182,0.5714285714285714,7.0,22.0,4.0
financebench_id_01476,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"As of FY2023Q1, by how many percentage points did Pepsico raise full year guidance in respect of cor...",Pepsico raised full year guidance in respect of co...,2 percentage points,False,1.0,1.0,1.0,4.0,,,,,,,,,,,0.1,0.3333333333333333,0.058823529411764705,17.0,3.0,1.0
financebench_id_00302,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Did Pfizer grow its PPNE between FY20 and FY21?,"Yes, change in PPNE was positive year over year","Yes, Pfizer grew its PPNE between FY20 and FY21.",False,1.0,4.0,5.0,0.0,,,,,,,,,,,0.23529411764705882,0.2222222222222222,0.25,9.0,9.0,2.0
financebench_id_00702,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Were there any potential events that are not in Pfizer's standard business operations that substanti...,"Yes, the gain on completion of Consumer Healthcare...","Yes, the sale of Pfizer's Upjohn business in 2019 ...",False,1.0,1.0,3.0,2.0,,,,,,,,,,,0.19354838709677416,0.14285714285714285,0.3,10.0,22.0,3.0
financebench_id_02416,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What are three main companies acquired by Pfizer mentioned in this 10K report?,"Trillium, Array, and Therachon",1. Wyeth 2. Hospira 3. Array BioPharma,False,1.0,1.0,1.0,4.0,,,,,,,,,,,0.18181818181818182,0.14285714285714285,0.25,4.0,7.0,1.0
financebench_id_00283,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,How much does Pfizer expect to pay to spin off Upjohn in the future in USD million?,77.78,"1,500 million USD",False,1.0,0.0,1.0,1.0,,,,,,,,,,,0.0,0.0,0.0,2.0,4.0,0.0
financebench_id_00724,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"For Pfizer, which geographic region had the biggest drop in Q22023 year over year revenues (on a per...",Developed Rest of the World,Europe had the biggest drop in Q2 2023 year-over-y...,False,1.0,1.0,5.0,2.0,,,,,,,,,,,0.1111111111111111,0.07692307692307693,0.2,5.0,14.0,1.0
financebench_id_02419,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"As of Q2'2023, is Pfizer spinning off any large business segments?","Yes, it's spinning off Upjohn.","Yes, Pfizer is spinning off its Upjohn division as...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.4444444444444444,0.3333333333333333,0.6666666666666666,6.0,12.0,4.0
financebench_id_00601,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What drove the reduction in SG&A expense as a percent of net sales in FY2023?,Lower marketing expenses and leverage of incentive...,The reduction in SG&A expense as a percent of net ...,False,1.0,2.0,6.0,3.0,,,,,,,,,,,0.21212121212121215,0.21212121212121213,0.21212121212121213,38.0,39.0,7.0
financebench_id_00603,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What drove the increase in Ulta Beauty's merchandise inventories balance at end of FY2023?,Increase in Merchandise inventories balance was dr...,The increase in Ulta Beauty's merchandise inventor...,False,1.0,1.0,4.0,2.0,,,,,,,,,,,0.3389830508474576,0.4166666666666667,0.2857142857142857,40.0,25.0,10.0
financebench_id_00605,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,What percent of Ulta Beauty's total spend on stock repurchases for FY 2023 occurred in Q4 of FY2023?,36%. The answer here assumes FY2023 refers to the ...,The percentage of Ulta Beauty's total spend on sto...,True,1.0,0.0,0.0,3.0,,,,,,,,,,,0.12499999999999997,0.12,0.13043478260869565,27.0,25.0,3.0
financebench_id_00606,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Did Ulta Beauty's wages expense as a percent of net sales increase or decrease in FY2023?,Wages expense as a percent of net sales increased ...,Ulta Beauty's wages expense as a percent of net sa...,False,1.0,4.0,2.0,2.0,,,,,,,,,,,0.48888888888888893,0.7857142857142857,0.3548387096774194,37.0,14.0,11.0
financebench_id_00859,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,Among all of the derivative instruments that Verizon used to manage the exposure to fluctuations of ...,"Cross currency swaps. Its notional value was $32,5...",Interest rate swaps had the highest notional value...,False,1.0,0.0,4.0,2.0,,,,,,,,,,,0.23076923076923075,0.1875,0.3,10.0,16.0,3.0
financebench_id_02024,closed_book,novel-generated,openai,gpt-4o-mini,0.0,novel_closed_basic,"As of FY 2021, how much did Verizon expect to pay for its retirees in 2024?","The estimated pension benefits were $1097 million,...",Approximately $1.5 billion.,False,1.0,0.0,0.0,3.0,,,,,,,,,,,0.0,0.0,0.0,19.0,4.0,0.0
financebench_id_00499,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Is 3M a capital-intensive business based on FY2022 data?,"No, the company is managing its CAPEX and Fixed As...","Yes, 3M is a capital-intensive business based on F...",False,1.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,
financebench_id_01226,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What drove operating margin change as of FY2022 for 3M? If operating margin is not a useful metric f...,Operating Margin for 3M in FY2022 has decreased by...,The increase in SG&A due to significant special it...,False,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00807,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does 3M have a reasonably healthy liquidity profile based on its quick ratio for Q2 of FY2023? If th...,No. The quick ratio for 3M was 0.96 by Jun'23 clos...,"No, 3M does not have a reasonably healthy liquidit...",False,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00941,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Which debt securities are registered to trade on a national securities exchange under 3M's name as o...,Following debt securities registered under 3M's na...,"1.500% Notes due 2026, 1.750% Notes due 2030, 1.50...",False,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00438,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a use...,No the operating margins of Adobe have recently de...,"No, Adobe does not have an improving operating mar...",False,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01319,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What is the quantity of restructuring costs directly outlined in AES Corporation's income statements...,0,0,False,1.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00540,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Roughly how many times has AES Corporation sold its inventory in FY2022? Calculate inventory turnove...,AES has converted inventory 9.5 times in FY 2022.,AES Corporation sold its inventory roughly 12 time...,False,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00799,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has AMCOR's quick ratio improved or declined between FY2023 and FY2022? If the quick ratio is not so...,The quick ratio has slightly improved from 0.67 ti...,AMCOR's quick ratio has improved from FY2022 to FY...,False,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01079,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,"What are major acquisitions that AMCOR has done in FY2023, FY2022 and FY2021?","Amcor completed these acquisitions during FY2023:
...",FY2022: Czech Republic company ($59 million); FY20...,False,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,
financebench_id_01148,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What industry does AMCOR primarily operate in?,Amcor is a global leader in packaging production f...,AMCOR primarily operates in the packaging industry...,False,1.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00684,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does AMCOR have an improving gross margin profile as of FY2023? If gross margin is not a useful metr...,No. For AMCOR there has been a slight decline in g...,"No, Amcor does not have an improving gross margin ...",False,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00222,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does AMD have a reasonably healthy liquidity profile based on its quick ratio for FY22? If the quick...,"Yes. The quick ratio is 1.57, calculated as (cash ...","Yes, AMD has a reasonably healthy liquidity profil...",False,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00995,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What are the major products and services that AMD sells as of FY22?,AMD sells server microprocessors (CPUs) and graphi...,AMD's major products and services as of FY22 inclu...,False,1.0,3.0,8.0,7.0,,,,,,,,,,,,,,,,
financebench_id_01198,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What drove revenue change as of the FY22 for AMD?,"In 2022, AMD reported Higher sales of their EPYC s...",Revenue change for AMD in FY22 was driven by a 64%...,False,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00917,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What drove operating margin change as of the FY22 for AMD? If operating margin is not a useful metri...,The decrease in AMD's operating income was primari...,The decrease in operating margin for FY22 was prim...,False,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01279,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...","In 2022, AMD brought in the most cashflow from Ope...",Operating activities brought in the most cash flow...,False,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00476,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Which debt securities are registered to trade on a national securities exchange under American Expre...,There are none,No debt securities are registered to trade on a na...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01028,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What are the geographies that American Express primarily operates in as of 2022?,"United States, EMEA, APAC, and LACC",American Express primarily operates in the United ...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00723,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does AMEX have an improving operating margin profile as of 2022? If operating margin is not a useful...,Performance is not measured through operating marg...,AMEX has a marginal improvement in operating margi...,False,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00720,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What drove gross margin change as of the FY2022 for American Express? If gross margin is not a usefu...,Performance is not measured through gross margin,Gross margin is not a useful metric for American E...,False,1.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01351,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,How much has the effective tax rate of American Express changed between FY2021 and FY2022?,The effective tax rate for American Express has ch...,The effective tax rate decreased by 3.0 percentage...,False,1.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00070,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does American Water Works have positive working capital based on FY2022 data? If working capital is ...,"No, American Water Works had negative working capi...","No, American Water Works does not have positive wo...",False,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00685,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Are Best Buy's gross margins historically consistent (not fluctuating more than roughly 2% each year...,"Yes, the margins have been consistent, there has b...","No, Best Buy's gross margins are not historically ...",False,1.0,0.0,6.0,7.0,,,,,,,,,,,,,,,,
financebench_id_01077,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?","Best Buy closed two acquisitions, both these compa...","In FY2022, Best Buy acquired Current Health Ltd. a...",False,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01275,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...",Best Buy generated the most cash flow from operati...,Operating activities brought in the most cash flow...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00517,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Are there any product categories / service categories that represent more than 20% of Boeing's reven...,Yes. Boeing has product and service categories tha...,"Yes, Commercial Airplanes, Defense, Space & Securi...",False,1.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01091,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has Boeing reported any materially important ongoing legal battles from FY2022?,Yes. Multiple lawsuits have been filed against Boe...,"No, the evidence does not indicate any materially ...",False,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,
financebench_id_00678,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful met...,Yes. Boeing has an improving gross margin profile ...,"No, Boeing does not have an improving gross margin...",False,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01290,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Who are the primary customers of Boeing as of FY2022?,Boeing's primary customers as of FY2022 are a limi...,The primary customers of Boeing as of FY2022 are c...,False,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01346,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,How much has the effective tax rate of Corning changed between FY2021 and FY2022?,The effective tax rate of Corning has changed from...,The effective tax rate increased by 3 percentage p...,False,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00005,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does Corning have positive working capital based on FY2022 data? If working capital is not a useful ...,Yes. Corning had a positive working capital amount...,"Yes, Corning has positive working capital of $2,27...",False,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,
financebench_id_00790,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Is CVS Health a capital-intensive business based on FY2022 data?,"Yes, CVS Health requires an extensive asset base t...","Yes, CVS Health is a capital-intensive business ba...",False,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,
financebench_id_01107,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?","Yes, CVS Health has been involved in multiple ongo...","Yes, CVS Health has reported materially important ...",False,1.0,1.0,5.0,6.0,,,,,,,,,,,,,,,,
financebench_id_01244,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has CVS Health paid dividends to common shareholders in Q2 of FY2022?,"Yes, CVS paid a $ 0.55 dividend per share every qu...","Yes, CVS Health paid dividends to common sharehold...",False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00956,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Are JnJ's FY2022 financials that of a high growth company?,"No, JnJ's FY2022 financials are not of a high grow...","No, JnJ's FY2022 financials do not reflect those o...",False,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00669,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What drove gross margin change as of FY2022 for JnJ? If gross margin is not a useful metric for a co...,"For FY22, JnJ had changes in gross margin due to: ...",The decline in gross margin for JnJ in FY2022 was ...,False,1.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00711,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Roughly how many times has JnJ sold its inventory in FY2022? Calculate inventory turnover ratio for ...,JnJ sold its inventory 2.7 times in FY2022.,JnJ sold its inventory roughly 2.72 times in FY202...,False,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00206,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Are JPM's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If...,"Since JPM is a financial institution, gross margin...",Gross margins are not a relevant metric for JPMorg...,False,1.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01254,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has MGM Resorts paid dividends to common shareholders in FY2022?,Yes. MGM maintained 0.01$ per share annual dividen...,"Yes, MGM Resorts paid dividends to common sharehol...",False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00552,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has Microsoft increased its debt on balance sheet between FY2023 and the FY2022 period?,No. Microsoft decreased its debt by $2.5bn in FY 2...,"Yes, Microsoft has increased its total debt on the...",False,1.0,0.0,6.0,4.0,,,,,,,,,,,,,,,,
financebench_id_01163,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...","Among the three, cash flow from operations was the...",Cash flow from operations brought in the most cash...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00080,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does Paypal have positive working capital based on FY2022 data? If working capital is not a useful o...,Yes. Paypal has a positive working capital of $ 1....,"Yes, PayPal has positive working capital of $12,41...",False,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01009,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What are the geographies that Pepsico primarily operates in as of FY2022?,"As of FY2022, Pepsico primarily operates in the fo...","PepsiCo primarily operates in North America, Latin...",False,1.0,4.0,12.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00735,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has Pepsico reported any materially important ongoing legal battles from FY2022 and FY2021?,"No, Pepsico is not involved in material legal batt...","No, PepsiCo has not reported any materially import...",False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01328,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What is the quantity of restructuring costs directly outlined in Pepsico's income statements for FY2...,Pepsico's restructuring costs in FY2022 amounted t...,$411 million,False,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00746,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Which debt securities are registered to trade on a national securities exchange under Ulta Beauty's ...,There are none,No debt securities are registered to trade on a na...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00521,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,What are major acquisitions that Ulta Beauty has done in FY2023 and FY2022?,Ulta Beauty did not make any acquisitions in FY202...,No major acquisitions reported for FY2023; FY2022 ...,False,1.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00216,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If th...,No. The quick ratio was approximately 0.54 for Ver...,"No, Verizon does not have a reasonably healthy liq...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00215,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Is Verizon a capital intensive business based on FY 2022 data?,Yes. Verizon's capital intensity ratio was approxi...,"Yes, Verizon is a capital-intensive business based...",False,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00566,oracle,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic,Has Verizon increased its debt on balance sheet between 2022 and the 2021 fiscal period?,No. Verizon's debt decreased by $229 million.,"No, Verizon has decreased its debt on the balance ...",False,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
financebench_id_03029,oracle,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic,What is the FY2018 capital expenditure amount (in USD millions) for 3M? Give a response to the quest...,$1577.00,"1,577 million",False,1.0,,,,True,1577.0,1577.0,0.0,exact_match,True,1577.0,1577.0,0.0,exact_match,,,,,,
financebench_id_04672,oracle,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic,Assume that you are a public equities analyst. Answer the following question by primarily using info...,$8.70,8.738,False,1.0,,,,True,8.7,8.738,0.4367816091954053,within_tolerance,True,8.7,8.738,0.4367816091954053,within_tolerance,,,,,,
financebench_id_02987,oracle,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic,What is the FY2019 fixed asset turnover ratio for Activision Blizzard? Fixed asset turnover ratio is...,24.26,24.24,False,1.0,,,,True,24.26,24.24,0.08244023083265921,within_tolerance,True,24.26,24.24,0.08244023083265921,within_tolerance,,,,,,
financebench_id_07966,oracle,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic,What is the FY2017 - FY2019 3 year average of capex as a % of revenue for Activision Blizzard? Answe...,1.9%,1.9%,False,1.0,,,,True,1.9,1.9,0.0,exact_match,True,1.9,1.9,0.0,exact_match,,,,,,
financebench_id_04735,oracle,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic,You are an investment banker and your only resource(s) to answer the following question is (are): th...,0.66,0.66,False,1.0,,,,True,0.66,0.66,0.0,exact_match,True,0.66,0.66,0.0,exact_match,,,,,,
