financebench_id,mode,question_type,provider,model,temperature,template_alias,question,gold_answer,generated_answer,refusal_detected,refusal_confidence,llm_graded_score,llm_graded_facts_present,llm_graded_facts_missing,nem_match,nem_gold_num,nem_gen_num,nem_relative_error,nem_error_category,llm_binary_match,llm_binary_gold_num,llm_binary_gen_num,llm_binary_relative_error,llm_binary_error_category,token_f1,token_precision,token_recall,token_gold_count,token_gen_count,token_common_count
financebench_id_09724,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is Coca Cola's FY2021 COGS % margin? Calculate what was asked by utilizing the line items clear...,39.7%,39.73%,False,1.0,,,,True,39.7,39.73,0.07556675062970789,within_tolerance,True,39.7,39.73,0.07556675062970789,within_tolerance,,,,,,
financebench_id_06272,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income att...,0.8,79.79%,False,1.0,,,,True,0.8,79.79,0.2624999999999922,within_tolerance,False,0.8,79.79,9873.750000000002,out_of_tolerance,,,,,,
financebench_id_10130,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"Based on the information provided primarily in the balance sheet and the statement of income, what i...",63.86,63.85,False,1.0,,,,True,63.86,63.85,0.015659254619476995,within_tolerance,True,63.86,63.85,0.015659254619476995,within_tolerance,,,,,,
financebench_id_02981,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"Taking into account the information outlined in the income statement, what is the FY2019 - FY2021 3 ...",10.3%,10.3%,False,1.0,,,,True,10.3,10.3,0.0,exact_match,True,10.3,10.3,0.0,exact_match,,,,,,
financebench_id_04209,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"Using only the information within the balance sheet, how much total assets did Costco have at the en...",$59268.00,"$59,268 million",False,1.0,,,,True,59268.0,59268.0,0.0,exact_match,True,59268.0,59268.0,0.0,exact_match,,,,,,
financebench_id_05915,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2018 fixed asset turnover ratio for CVS Health? Fixed asset turnover ratio is defined ...,17.98,17.98,False,1.0,,,,True,17.98,17.98,0.0,exact_match,True,17.98,17.98,0.0,exact_match,,,,,,
financebench_id_04103,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2019 cash conversion cycle (CCC) for General Mills? CCC is defined as: DIO + DSO - DPO...,-3.7,-3.61 days,False,1.0,,,,True,-3.7,-3.61,2.4324324324324405,within_tolerance,True,-3.7,-3.61,2.4324324324324405,within_tolerance,,,,,,
financebench_id_03471,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"By drawing conclusions from the information stated only in the statement of financial position, what...",0.68,0.68,False,1.0,,,,True,0.68,0.68,0.0,exact_match,True,0.68,0.68,0.0,exact_match,,,,,,
financebench_id_04854,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"According to the information provided in the statement of cash flows, what is the FY2020 free cash f...",$3215.00,"$3,215.4 million",False,1.0,,,,True,3215.0,3215.4,0.01244167962675244,within_tolerance,True,3215.0,3215.4,0.01244167962675244,within_tolerance,,,,,,
financebench_id_10136,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,We want to calculate a financial metric. Please help us compute it by basing your answers off of the...,0.54,54%,False,1.0,,,,True,0.54,54.0,0.0,exact_match,True,0.54,0.54,0.0,exact_match,,,,,,
financebench_id_10499,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is Kraft Heinz's FY2019 inventory turnover ratio? Inventory turnover ratio is defined as: (FY20...,6.25,6.25,False,1.0,,,,True,6.25,6.25,0.0,exact_match,True,6.25,6.25,0.0,exact_match,,,,,,
financebench_id_04412,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,We need to calculate a reasonable approximation (or exact number if possible) of a financial metric....,1.33,1.33,False,1.0,,,,True,1.33,1.33,0.0,exact_match,True,1.33,1.33,0.0,exact_match,,,,,,
financebench_id_03031,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is Lockheed Martin's FY2021 net working capital? Define net working capital as total current as...,$5818.00,"$5,818 million",False,1.0,,,,True,5818.0,5818.0,0.0,exact_match,True,5818.0,5818.0,0.0,exact_match,,,,,,
financebench_id_03718,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is Lockheed Martin's 2 year total revenue CAGR from FY2020 to FY2022 (in units of percents and ...,0.4%,0.4%,False,1.0,,,,True,0.4,0.4,0.0,exact_match,True,0.4,0.4,0.0,exact_match,,,,,,
financebench_id_04171,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"Basing your judgments off of the balance sheet, what is the year end FY2018 amount of accounts payab...",$303.00,$302.578 million,False,1.0,,,,True,303.0,302.578,0.1392739273927477,within_tolerance,True,303.0,302.578,0.1392739273927477,within_tolerance,,,,,,
financebench_id_03849,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2018 - FY2020 3 year average of capex as a % of revenue for MGM Resorts? Answer in uni...,7.9%,7.8%,False,1.0,,,,True,7.9,7.8,1.2658227848101333,within_tolerance,True,7.9,7.8,1.2658227848101333,within_tolerance,,,,,,
financebench_id_04700,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2016 COGS for Microsoft? Please state answer in USD millions. Provide a response to th...,$32780.00,"$32,780 million",False,1.0,,,,True,32780.0,32780.0,0.0,exact_match,True,32780.0,32780.0,0.0,exact_match,,,,,,
financebench_id_04458,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,We want to calculate a financial metric. Please help us compute it by basing your answers off of the...,5.4%,56.84%,False,1.0,,,,False,5.4,56.84,952.5925925925927,out_of_tolerance,False,5.4,56.84,952.5925925925927,out_of_tolerance,,,,,,
financebench_id_03282,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is Netflix's year end FY2017 total current liabilities (in USD millions)? Base your judgments o...,$5466.00,"$5,466.312 million",False,1.0,,,,True,5466.0,5466.312,0.0057080131723362265,within_tolerance,True,5466.0,5466.312,0.0057080131723362265,within_tolerance,,,,,,
financebench_id_04302,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,We need to calculate a reasonable approximation (or exact number if possible) of a financial metric....,55.1%,55.1%,False,1.0,,,,True,55.1,55.1,0.0,exact_match,True,55.1,55.1,0.0,exact_match,,,,,,
financebench_id_03531,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"According to the details clearly outlined within the balance sheet, how much total current assets di...",$16525.00,"$16,525 million",False,1.0,,,,True,16525.0,16525.0,0.0,exact_match,True,16525.0,16525.0,0.0,exact_match,,,,,,
financebench_id_04080,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"When primarily referencing the income statement and the statement of financial position, what is the...",3.46,3.46,False,1.0,,,,True,3.46,3.46,0.0,exact_match,True,3.46,3.46,0.0,exact_match,,,,,,
financebench_id_04980,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2021 capital expenditure amount (in USD billions) for PepsiCo? Respond to the question...,$4.60,$4.625 billion,False,1.0,,,,True,4.6,4.625,0.543478260869573,within_tolerance,True,4.6,4.625,0.543478260869573,within_tolerance,,,,,,
financebench_id_03620,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2022 unadjusted EBITDA less capex for PepsiCo? Define unadjusted EBITDA as unadjusted ...,$9068.00,"$9,068 million",False,1.0,,,,True,9068.0,9068.0,0.0,exact_match,True,9068.0,9068.0,0.0,exact_match,,,,,,
financebench_id_04481,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2022 unadjusted EBITDA % margin for PepsiCo? Calculate unadjusted EBITDA using unadjus...,16.5%,16.52%,False,1.0,,,,True,16.5,16.52,0.12121212121211863,within_tolerance,True,16.5,16.52,0.12121212121211863,within_tolerance,,,,,,
financebench_id_06247,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is FY2018 days payable outstanding (DPO) for Walmart? DPO is defined as: 365 * (average account...,42.69,42.72 days,False,1.0,,,,True,42.69,42.72,0.07027406886859015,within_tolerance,True,42.69,42.72,0.07027406886859015,within_tolerance,,,,,,
financebench_id_04784,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"Based on the information provided primarily in the statement of income, what is the FY2018 - FY2019 ...",0.2%,0.2%,False,1.0,,,,True,0.2,0.2,0.0,exact_match,True,0.2,0.2,0.0,exact_match,,,,,,
financebench_id_06741,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2018 - FY2020 3 year average unadjusted EBITDA % margin for Walmart? Define unadjusted...,6.2%,6.2%,False,1.0,,,,True,6.2,6.2,0.0,exact_match,True,6.2,6.2,0.0,exact_match,,,,,,
